,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
14384,130,203,71,87,0,1,1,2,6,0,0
14385,131,105,0,0,0,1,0,0,0,0,0
14386,76,154,72,92,0,1,1,2,7,10,0
14387,32,165,0,0,0,0,0,2,0,0,0
14388,130,156,58,25,0,1,1,1,5,0,0
14389,64,234,20,11,0,1,1,4,1,11,0
14390,100,252,91,65,0,1,1,2,1,5,0
14391,32,89,0,0,0,0,0,2,0,0,0
14392,131,123,15,2,0,1,0,2,5,5,0
14393,167,456,61,0,0,1,1,2,0,6,0
14394,78,282,95,0,0,1,0,2,6,0,0
14395,0,174,0,0,0,0,0,2,1,3,0
14396,123,112,0,0,0,1,0,0,0,0,0
14397,73,160,139,0,0,1,0,2,0,0,0
14398,1,163,0,0,0,1,0,2,6,2,0
14399,57,125,83,0,0,1,1,3,7,10,0
14400,83,175,109,117,0,1,0,2,6,2,0
14401,32,192,0,0,0,0,0,2,0,0,0
14402,293,534,189,0,0,1,1,2,0,0,0
14403,33,109,175,153,0,1,1,2,6,2,0
14404,290,458,142,155,0,1,1,2,6,0,0
14405,84,81,69,84,0,1,1,2,6,0,0
14406,377,161,216,0,0,1,1,2,1,2,0
14407,63,203,102,0,0,1,0,2,6,0,0
14408,216,143,0,9,0,1,1,2,3,2,0
14409,87,280,47,16,0,1,0,2,0,0,0
14410,239,179,129,19,0,1,1,2,1,2,0
14411,141,296,175,0,0,1,1,2,0,0,0
14412,50,240,35,0,0,1,1,2,5,2,0
14413,72,195,269,0,0,1,0,4,6,2,0
14414,109,118,35,6,0,1,1,4,3,5,0
14415,119,184,17,8,0,1,0,2,1,0,0
14416,215,76,0,0,0,1,1,0,0,0,0
14417,41,58,3,6,0,1,0,3,7,10,0
14418,29,163,165,0,0,1,1,2,6,2,0
14419,588,190,77,11,0,1,1,2,1,5,0
14420,155,53,15,37,0,1,1,2,0,0,0
14421,350,208,83,82,0,1,1,2,3,0,0
14422,73,147,99,66,0,1,1,2,0,0,0
14423,131,77,10,4,0,1,1,2,7,5,0
14424,141,96,71,141,0,1,1,2,3,2,0
14425,131,98,0,0,0,1,0,0,0,0,0
14426,131,98,0,0,0,1,0,0,0,0,0
14427,128,134,129,0,0,1,0,2,1,10,0
14428,155,340,69,37,0,1,1,2,0,0,0
14429,0,329,122,10,0,0,0,2,6,2,0
14430,97,191,274,0,0,1,0,2,5,2,0
14431,81,163,163,36,1,1,1,1,1,1,0
14432,1,170,0,0,0,1,0,2,0,0,0
14433,123,93,0,0,0,1,0,0,0,0,0
14434,127,265,38,49,0,1,1,2,3,5,0
14435,68,128,34,28,0,1,1,2,3,6,0
14436,167,507,46,0,0,1,1,2,0,6,0
14437,0,159,0,102,0,1,1,2,7,2,0
14438,60,138,91,0,0,1,0,1,6,2,0
14439,134,223,73,15,0,1,1,2,6,6,0
14440,127,198,85,29,0,1,1,0,0,0,0
14441,167,285,66,0,0,1,1,4,0,6,0
14442,176,64,30,8,0,1,0,2,6,2,0
14443,0,159,178,45,0,1,1,2,7,0,0
14444,66,100,27,24,0,1,1,0,5,0,0
14445,32,146,0,0,0,0,0,2,0,0,0
14446,178,208,116,111,0,1,1,2,6,2,0
14447,78,145,44,116,0,1,1,2,1,2,0
14448,117,229,77,32,0,1,0,2,1,6,0
14449,116,249,110,93,0,1,0,2,0,0,0
14450,48,57,14,1,0,1,0,2,1,6,0
14451,93,160,71,14,0,1,1,2,1,2,0
14452,191,309,50,31,0,1,1,5,5,10,0
14453,96,215,67,0,0,1,1,2,0,0,0
14454,0,129,122,0,0,1,0,0,0,0,0
14455,64,214,62,0,0,1,1,0,0,0,0
14456,123,94,0,0,0,1,0,0,0,0,0
14457,123,80,0,0,0,1,0,0,0,0,0
14458,32,90,0,0,0,0,0,2,0,0,0
14459,32,200,0,0,0,0,0,2,0,0,0
14460,20,143,53,0,0,1,0,4,0,0,0
14461,138,270,71,98,0,1,0,2,6,2,0
14462,121,239,63,65,0,1,0,2,3,2,0
14463,35,156,46,0,0,1,0,2,3,5,0
14464,32,60,19,0,0,0,0,2,0,0,0
14465,68,158,62,0,0,1,0,5,3,10,0
14466,1,82,55,0,0,1,0,2,6,10,0
14467,178,261,88,111,0,1,1,2,6,2,0
14468,32,102,0,0,0,0,0,2,0,0,0
14469,123,119,0,0,0,1,0,0,0,0,0
14470,0,157,0,0,0,0,0,1,6,6,0
14471,75,76,41,18,0,1,0,1,3,0,0
14472,123,79,0,0,0,1,0,0,0,0,0
14473,215,99,0,0,0,1,1,0,0,0,0
14474,82,177,58,13,0,1,0,2,6,0,0
14475,92,287,112,8,0,1,1,2,7,2,0
14476,53,124,60,78,0,1,1,2,6,2,0
14477,127,556,0,0,0,1,1,2,2,2,0
14478,0,304,716,6,0,0,0,2,1,3,0
14479,333,366,168,90,0,1,1,2,1,1,0
14480,115,79,96,0,0,1,0,0,0,0,0
14481,0,202,131,0,0,1,0,2,0,0,0
14482,56,37,35,35,0,1,0,2,1,0,0
14483,0,179,26,32,1,0,0,2,3,0,0
14484,0,246,0,8,0,0,0,2,0,10,0
14485,152,101,48,75,0,1,0,2,2,0,0
14486,138,178,122,74,0,1,0,5,0,2,0
14487,78,127,91,57,0,1,1,2,1,0,0
14488,226,96,116,32,0,1,1,2,0,0,0
14489,218,201,36,24,0,1,0,2,0,0,0
14490,83,174,66,137,0,1,1,4,1,2,0
14491,78,102,45,31,0,1,1,2,3,5,0
14492,95,63,38,15,1,1,0,2,0,0,0
14493,32,266,0,0,0,0,0,2,0,0,0
14494,215,215,401,0,0,1,0,2,6,2,0
14495,141,342,67,0,0,1,1,2,1,0,0
14496,111,186,83,33,0,1,1,2,6,0,0
14497,153,293,63,214,1,1,1,0,0,0,0
14498,0,47,44,31,0,0,0,2,2,10,0
14499,141,258,179,0,0,1,0,0,0,0,0
14500,122,101,60,104,0,1,0,0,7,10,0
14501,131,35,0,0,0,1,0,0,0,0,0
14502,370,88,49,0,0,1,1,2,6,2,0
14503,226,46,170,32,0,1,1,0,0,0,0
14504,71,118,83,41,0,1,1,2,6,2,0
14505,207,238,90,5,0,1,1,2,0,5,0
14506,201,163,172,287,0,1,0,2,6,2,0
14507,32,184,0,0,0,0,0,2,0,0,0
14508,0,165,52,0,0,0,0,2,6,0,0
14509,224,185,431,41,0,1,0,3,0,5,0
14510,120,379,42,67,0,1,1,2,6,2,0
14511,98,226,49,0,0,1,0,2,0,0,0
14512,115,138,55,0,0,1,0,2,6,6,0
14513,20,261,27,30,0,1,1,2,1,0,0
14514,68,237,46,14,0,1,0,2,1,2,0
14515,203,246,42,0,0,1,0,0,5,2,0
14516,174,259,143,28,0,1,1,2,3,0,0
14517,71,155,86,0,0,1,0,2,6,2,0
14518,147,202,53,25,0,1,1,2,6,2,0
14519,131,98,0,0,0,1,0,0,0,0,0
14520,32,346,0,0,0,0,0,2,0,0,0
14521,46,236,55,0,0,1,1,2,1,10,0
14522,290,331,142,168,0,1,1,2,0,0,0
14523,110,332,78,53,0,1,0,2,3,2,0
14524,209,121,259,0,0,1,1,2,0,13,0
14525,117,260,128,42,0,1,1,2,6,2,0
14526,215,113,0,0,0,1,1,0,0,0,0
14527,116,323,122,204,0,1,1,2,7,2,0
14528,298,235,273,167,0,1,1,0,0,0,0
14529,234,556,50,0,0,1,0,2,3,0,0
14530,0,159,73,0,0,1,0,2,0,0,0
14531,311,75,58,0,0,1,0,2,6,6,0
14532,78,352,130,21,0,1,1,2,6,5,0
14533,0,395,39,0,0,1,1,2,1,2,0
14534,156,101,24,89,0,1,0,2,1,2,0
14535,178,162,98,111,0,1,1,2,1,2,0
14536,95,86,112,15,1,1,0,2,1,2,0
14537,53,159,35,39,0,1,0,5,5,5,0
14538,147,71,95,11,0,1,1,2,6,2,0
14539,48,203,51,192,0,1,1,2,3,2,0
14540,115,118,34,26,0,1,0,2,0,2,0
14541,61,216,70,10,0,1,1,2,0,0,0
14542,126,55,100,18,0,1,0,4,6,2,0
14543,311,61,83,0,0,1,0,2,6,2,0
14544,162,350,87,74,1,1,1,2,6,2,0
14545,10,33,18,3,0,1,1,1,0,2,0
14546,32,164,112,0,0,0,0,2,0,0,0
14547,87,103,182,55,0,1,1,2,3,5,0
14548,0,160,33,47,0,0,0,2,6,10,0
14549,29,124,0,44,0,1,1,4,0,5,0
14550,203,175,0,0,0,1,0,0,0,0,0
14551,207,58,40,8,0,1,0,2,3,10,0
14552,53,134,131,6,0,1,0,0,0,0,0
14553,155,187,134,7,1,1,1,2,2,1,0
14554,32,165,0,0,0,0,0,2,0,0,0
14555,83,129,68,117,0,1,0,2,1,2,0
14556,10,33,18,3,0,1,1,1,0,2,0
14557,98,106,12,0,0,1,1,0,0,0,0
14558,86,135,142,29,0,1,0,2,2,0,0
14559,0,29,0,0,0,0,0,1,6,0,0
14560,147,196,72,32,0,1,0,2,1,2,0
14561,131,98,0,0,0,1,0,0,0,0,0
14562,126,66,137,17,0,1,0,4,6,1,0
14563,203,169,0,0,0,1,0,0,0,0,0
14564,126,65,51,19,0,1,0,4,6,2,0
14565,125,316,178,31,0,1,1,2,7,10,0
14566,146,151,100,67,0,1,0,2,6,0,0
14567,87,28,42,31,0,1,1,2,5,1,0
14568,52,161,53,7,0,1,0,4,5,2,0
14569,126,55,100,18,0,1,0,4,6,2,0
14570,0,118,92,0,1,0,1,1,6,0,0
14571,170,197,47,88,0,1,1,2,3,3,0
14572,144,333,88,95,0,1,0,2,6,2,0
14573,175,217,447,33,0,1,0,2,0,0,0
14574,91,392,0,0,0,1,0,2,0,0,0
14575,243,36,519,0,0,1,1,0,0,0,0
14576,107,77,166,20,0,1,1,2,1,0,0
14577,57,258,53,0,0,1,1,2,3,10,0
14578,320,259,61,0,0,1,0,2,3,0,0
14579,156,205,82,158,0,1,0,2,3,2,0
14580,20,334,36,73,0,1,1,2,0,0,0
14581,32,87,0,0,0,0,0,2,0,0,0
14582,216,473,20,63,0,1,1,2,3,0,0
14583,10,33,18,3,0,1,1,1,0,2,0
14584,108,201,117,0,0,1,1,2,7,0,0
14585,123,138,0,0,0,1,0,0,0,0,0
14586,0,151,166,0,0,1,0,2,0,0,0
14587,215,96,0,0,0,1,1,0,0,0,0
14588,82,131,76,13,0,1,0,2,6,2,0
14589,141,138,85,0,0,1,1,2,0,0,0
14590,131,99,0,0,0,1,0,0,0,0,0
14591,141,119,82,6,0,1,0,2,1,2,0
14592,98,351,0,0,0,1,0,0,0,0,0
14593,85,275,84,116,0,1,0,2,6,2,0
14594,123,76,0,0,0,1,0,0,0,0,0
14595,215,79,0,0,0,1,1,0,0,0,0
14596,155,94,48,0,0,1,1,2,1,10,0
14597,32,177,0,0,0,0,0,2,0,0,0
14598,99,164,120,174,0,1,1,2,6,2,0
14599,125,203,89,9,0,1,0,2,3,2,0
14600,215,77,0,0,0,1,1,0,0,0,0
14601,134,243,32,6,0,1,1,0,0,0,0
14602,196,363,106,50,0,1,0,2,2,10,0
14603,229,138,81,42,0,1,1,4,3,10,0
14604,151,375,0,0,0,1,0,2,6,0,0
14605,178,147,38,103,0,1,1,2,3,10,0
14606,83,191,60,134,0,1,1,4,7,0,0
14607,220,152,38,42,0,1,1,2,3,2,0
14608,119,240,145,38,0,1,1,2,6,2,0
14609,83,116,104,48,0,1,1,2,1,2,0
14610,123,110,0,0,0,1,0,0,0,0,0
14611,181,176,89,161,0,1,1,2,6,2,0
14612,24,105,135,10,0,1,0,2,1,2,0
14613,10,35,21,3,0,1,1,1,3,2,0
14614,130,209,178,97,0,1,1,2,6,0,0
14615,131,142,0,0,0,1,0,5,0,0,0
14616,88,393,97,45,0,1,1,2,2,0,0
14617,107,31,42,59,0,1,1,3,0,0,0
14618,120,161,186,138,0,1,1,0,7,0,0
14619,0,164,47,17,0,1,0,2,6,10,0
14620,0,143,84,43,0,1,0,2,6,0,0
14621,32,102,0,0,0,0,0,2,0,0,0
14622,155,187,134,8,1,1,1,2,6,5,0
14623,148,392,70,82,0,1,0,2,1,10,0
14624,126,126,38,50,0,1,0,2,1,1,0
14625,71,155,193,0,0,1,0,1,1,7,0
14626,75,144,58,11,0,1,0,2,1,3,0
14627,79,200,92,78,0,1,0,2,1,0,0
14628,181,279,64,161,0,1,1,2,6,1,0
14629,20,82,16,41,0,1,1,1,5,10,0
14630,290,326,141,158,0,1,1,2,0,0,0
14631,32,145,0,0,0,0,0,2,0,0,0
14632,73,80,131,0,0,1,0,2,0,0,0
14633,24,41,22,17,0,1,0,3,5,0,0
14634,53,161,116,0,0,1,0,2,1,2,0
14635,53,122,153,85,0,1,0,2,6,0,0
14636,112,132,215,22,1,1,1,2,4,2,0
14637,131,147,9,4,0,1,1,5,0,3,0
14638,0,90,245,0,0,0,0,1,6,0,0
14639,32,103,0,0,0,0,0,2,0,0,0
14640,0,159,167,14,0,0,0,2,0,2,0
14641,100,102,57,65,0,1,1,2,1,5,0
14642,115,88,84,77,0,1,0,2,6,2,0
14643,109,245,30,40,0,1,0,2,1,6,0
14644,80,180,102,18,0,1,1,0,0,0,0
14645,32,302,215,0,0,0,0,2,0,0,0
14646,224,203,260,46,0,1,1,2,0,5,0
14647,37,99,146,0,0,1,0,2,7,2,0
14648,112,132,215,22,1,1,1,2,4,2,0
14649,112,132,215,22,1,1,1,2,4,2,0
14650,20,84,52,54,0,1,1,2,1,0,0
14651,0,83,0,0,0,0,0,0,0,0,0
14652,32,135,0,0,0,0,0,2,0,0,0
14653,112,132,215,22,1,1,1,2,4,2,0
14654,216,199,94,10,0,1,1,2,6,2,0
14655,0,65,45,0,0,0,0,2,0,0,0
14656,72,237,36,22,0,1,1,3,0,0,0
14657,177,57,49,0,0,1,0,2,1,0,0
14658,112,132,215,22,1,1,1,2,4,2,0
14659,80,13,0,0,0,1,1,2,3,0,0
14660,152,78,146,35,0,1,0,2,6,2,0
14661,154,144,153,165,0,1,0,2,1,0,0
14662,86,202,88,31,1,1,0,2,3,5,0
14663,50,228,64,0,0,1,1,2,0,0,0
14664,215,84,0,0,0,1,1,0,0,0,0
14665,0,120,48,32,0,0,0,2,3,5,0
14666,216,155,34,42,0,1,0,2,1,2,0
14667,174,213,84,14,0,1,1,4,6,0,0
14668,0,74,5,3,1,0,0,2,4,10,0
14669,90,205,61,30,0,1,0,2,6,0,0
14670,63,152,242,136,0,1,1,2,6,2,0
14671,0,35,89,0,0,1,0,2,6,0,0
14672,108,135,54,0,0,0,0,2,0,0,0
14673,421,223,122,0,0,1,1,2,0,0,0
14674,78,71,36,124,0,1,1,2,1,2,0
14675,76,414,0,0,0,1,0,0,0,0,0
14676,112,79,47,121,0,1,0,1,1,2,0
14677,76,351,0,0,0,1,0,0,0,0,0
14678,12,228,74,44,0,1,1,2,6,0,0
14679,185,173,51,0,0,0,0,2,0,0,0
14680,26,166,89,0,0,1,0,4,0,0,0
14681,203,209,0,0,0,1,0,0,0,0,0
14682,141,214,38,0,0,1,1,0,0,0,0
14683,32,346,0,0,0,0,0,2,0,0,0
14684,32,22,59,0,0,0,0,2,6,2,0
14685,82,208,101,163,1,1,1,2,2,0,0
14686,42,187,109,51,0,1,0,2,6,10,0
14687,75,260,105,55,0,1,1,2,2,2,0
14688,148,472,95,0,0,1,1,2,1,10,0
14689,111,224,0,204,0,1,0,0,0,0,0
14690,141,118,56,20,0,1,0,2,1,0,0
14691,120,219,40,67,0,1,1,2,7,5,0
14692,184,164,36,0,0,1,0,2,2,0,0
14693,90,205,58,30,0,1,0,2,6,2,0
14694,32,158,0,0,0,0,0,2,0,0,0
14695,124,470,22,86,0,1,0,2,1,2,0
14696,32,87,219,0,0,0,0,2,0,0,0
14697,67,293,0,29,0,1,0,0,0,0,0
14698,166,92,71,31,0,1,1,2,1,10,0
14699,141,342,67,0,0,1,1,2,1,0,0
14700,68,249,28,0,0,1,0,2,3,1,0
14701,78,213,197,0,0,1,0,2,6,2,0
14702,163,85,52,22,0,1,1,2,1,2,0
14703,239,186,96,0,0,1,0,2,1,0,0
14704,81,377,98,50,0,1,0,2,1,2,0
14705,141,228,117,0,0,1,1,2,0,2,0
14706,111,255,160,170,0,1,0,0,0,0,0
14707,25,173,38,43,0,0,0,2,7,5,0
14708,32,185,0,0,0,0,0,2,0,0,0
14709,0,413,180,97,0,0,0,2,3,2,0
14710,88,210,66,0,0,1,1,2,6,0,0
14711,0,375,208,176,1,0,1,1,6,10,0
14712,32,83,0,0,0,0,0,2,0,0,0
14713,131,98,0,0,0,1,0,0,0,0,0
14714,32,308,344,0,0,0,0,2,0,0,0
14715,79,217,213,58,0,1,0,2,1,6,0
14716,141,228,117,0,0,1,1,2,0,2,0
14717,141,139,54,0,0,1,1,0,1,0,0
14718,154,259,146,0,0,1,0,2,0,0,0
14719,116,236,53,31,0,1,0,2,3,2,0
14720,159,99,31,0,0,1,1,2,7,5,0
14721,95,143,100,15,1,1,0,2,6,6,0
14722,64,320,147,15,0,1,1,0,3,5,0
14723,35,103,25,17,0,1,0,2,3,5,0
14724,141,168,83,0,0,1,1,2,0,0,0
14725,424,142,189,9,0,1,0,2,2,2,0
14726,93,125,150,35,0,1,1,0,0,0,0
14727,32,134,0,0,0,0,0,2,0,0,0
14728,163,131,95,29,0,1,1,2,1,2,0
14729,234,295,46,0,0,1,0,2,1,10,0
14730,216,181,137,29,0,1,0,2,6,10,0
14731,32,176,0,0,0,0,0,2,0,0,0
14732,392,238,69,40,0,1,0,2,6,0,0
14733,0,152,0,0,0,0,0,1,6,0,0
14734,32,84,0,0,0,0,0,2,0,0,0
14735,270,689,0,0,0,1,1,2,0,0,0
14736,193,56,182,75,0,1,1,2,6,2,0
14737,32,165,243,0,0,0,0,2,0,0,0
14738,14,149,18,34,0,1,0,2,6,10,0
14739,377,158,297,0,0,1,0,2,3,2,0
14740,229,162,77,27,0,1,1,4,7,0,0
14741,110,313,114,54,0,1,0,2,6,2,0
14742,370,63,37,0,0,1,1,2,6,2,0
14743,147,76,57,20,0,1,0,2,3,10,0
14744,249,253,43,249,0,1,0,2,6,0,0
14745,32,182,382,0,0,0,0,2,0,0,0
14746,116,378,70,0,0,1,0,2,1,0,0
14747,158,287,94,105,0,1,1,0,0,0,0
14748,229,190,110,52,0,1,1,2,3,0,0
14749,149,99,179,0,0,1,0,2,6,0,0
14750,290,242,167,112,0,1,1,2,6,0,0
14751,124,381,75,0,1,1,1,1,0,0,0
14752,158,227,104,77,0,1,1,0,0,0,0
14753,100,147,121,107,0,1,1,2,1,2,0
14754,71,114,12,55,0,1,0,2,6,2,0
14755,131,96,0,0,0,1,0,0,0,0,0
14756,10,33,18,3,0,1,1,1,0,2,0
14757,87,104,182,55,0,1,1,2,3,5,0
14758,174,264,142,28,0,1,1,2,3,0,0
14759,131,106,10,4,0,1,1,2,7,5,0
14760,0,194,123,131,0,1,1,2,3,0,0
14761,370,38,55,26,0,1,1,2,7,6,0
14762,95,105,72,0,0,1,0,2,1,1,0
14763,229,277,161,17,0,1,0,2,6,7,0
14764,155,219,72,0,0,1,1,2,5,6,0
14765,201,210,66,283,0,1,0,2,7,10,0
14766,0,128,0,0,0,0,0,2,3,10,0
14767,350,136,60,85,0,1,0,2,0,0,0
14768,148,392,70,81,0,1,0,2,1,10,0
14769,31,203,11,208,1,1,0,3,7,8,0
14770,110,109,92,116,0,1,0,0,0,0,0
14771,107,60,256,0,0,1,1,2,6,0,0
14772,77,121,215,0,0,1,1,2,6,7,0
14773,32,87,0,0,0,0,0,2,0,0,0
14774,155,49,64,28,0,1,0,0,0,0,0
14775,110,240,615,43,0,1,0,2,6,2,0
14776,167,387,65,3,0,1,1,2,2,2,0
14777,53,196,186,0,0,1,1,2,0,0,0
14778,32,79,0,0,0,0,0,2,0,0,0
14779,111,347,138,45,0,1,1,2,4,2,0
14780,350,136,60,110,0,1,0,2,0,0,0
14781,131,122,17,8,0,1,1,2,7,5,0
14782,0,212,30,12,0,0,0,2,7,5,0
14783,36,29,62,43,0,1,0,2,3,10,0
14784,149,65,100,18,0,1,0,2,1,2,0
14785,0,80,85,17,0,1,0,2,3,0,0
14786,112,255,36,53,0,1,1,2,3,5,0
14787,206,225,71,0,0,1,1,2,0,0,0
14788,0,109,0,0,0,0,1,2,0,0,0
14789,0,268,0,0,0,0,0,1,6,0,0
14790,79,70,49,7,0,1,0,2,1,2,0
14791,215,113,341,7,0,1,1,2,6,2,0
14792,86,133,208,0,0,1,0,2,6,0,0
14793,20,107,31,32,0,1,1,2,0,0,0
14794,32,174,0,0,0,0,0,2,0,0,0
14795,158,116,38,0,0,1,0,2,3,2,0
14796,145,129,85,34,1,1,1,0,0,0,0
14797,158,296,84,0,0,1,0,2,1,2,0
14798,71,78,142,57,0,1,1,2,6,2,0
14799,92,354,211,28,0,1,1,2,6,2,0
14800,201,209,163,307,0,1,1,2,1,2,0
14801,100,115,125,7,0,1,0,2,3,1,0
14802,0,139,49,0,0,1,0,0,0,0,0
14803,148,125,92,96,0,1,0,2,1,0,0
14804,32,34,296,0,0,0,0,2,6,2,0
14805,111,101,81,0,0,1,0,2,6,2,0
14806,0,150,0,0,0,0,0,1,6,0,0
14807,350,482,20,105,0,1,0,2,1,2,0
14808,0,262,155,0,0,0,0,2,6,10,0
14809,127,230,79,73,0,1,1,2,3,5,0
14810,86,230,0,0,0,1,0,0,0,0,0
14811,148,187,144,0,0,1,0,2,0,0,0
14812,0,142,236,54,0,0,0,2,6,10,0
14813,32,313,0,0,0,0,0,2,0,0,0
14814,61,276,54,0,0,1,1,2,7,0,0
14815,71,155,67,0,0,1,1,2,6,2,0
14816,46,136,93,7,0,1,0,2,1,2,0
14817,0,218,78,0,0,1,1,2,1,2,0
14818,134,183,265,0,0,1,1,2,0,3,0
14819,59,136,23,20,0,1,0,2,7,0,0
14820,32,126,0,0,0,0,0,2,0,0,0
14821,208,226,170,108,0,1,1,2,6,6,0
14822,178,64,228,52,0,1,0,2,1,2,0
14823,32,227,0,0,0,0,0,2,0,0,0
14824,121,204,149,191,0,1,1,2,6,10,0
14825,0,204,0,0,0,0,0,2,6,3,0
14826,100,211,34,65,0,1,1,2,6,0,0
14827,79,221,102,14,1,1,0,2,2,0,0
14828,78,321,34,0,0,1,0,2,6,0,0
14829,0,89,0,0,0,0,0,2,3,2,0
14830,136,71,0,0,0,1,0,2,1,2,0
14831,59,125,0,0,0,1,1,2,0,0,0
14832,44,153,152,74,0,1,1,2,1,0,0
14833,0,174,177,0,0,1,1,1,3,0,0
14834,73,314,166,0,0,1,1,3,0,0,0
14835,75,76,41,18,0,1,0,1,3,0,0
14836,229,129,77,27,0,1,1,4,7,0,0
14837,239,166,231,10,0,1,1,2,1,2,0
14838,30,106,99,30,1,1,1,2,6,10,0
14839,0,159,0,0,0,0,0,1,6,0,0
14840,24,109,73,0,0,1,0,4,5,0,0
14841,150,264,47,76,0,1,1,2,1,2,0
14842,71,171,75,64,0,1,1,2,2,2,0
14843,0,32,0,0,0,0,0,1,6,0,0
14844,25,161,76,67,0,1,0,4,3,2,0
14845,49,207,105,48,0,1,1,2,6,2,0
14846,320,71,164,80,0,1,0,2,3,5,0
14847,32,313,0,0,0,0,0,2,0,0,0
14848,100,301,170,33,0,1,1,2,6,2,0
14849,29,124,0,44,0,1,1,4,0,5,0
14850,87,166,231,16,0,1,0,2,6,2,0
14851,204,100,106,0,0,1,1,2,7,10,0
14852,0,66,52,0,0,1,0,2,5,0,0
14853,78,185,142,0,0,1,0,1,1,10,0
14854,70,180,72,42,0,1,0,2,6,10,0
14855,0,31,371,86,0,0,0,2,6,2,0
14856,53,120,464,81,0,1,0,0,0,0,0
14857,0,76,114,48,0,0,1,4,5,5,0
14858,0,77,38,34,1,0,1,2,5,10,0
14859,112,109,261,42,1,1,0,2,0,0,0
14860,116,131,71,18,0,1,1,2,6,0,0
14861,0,95,30,51,0,1,0,2,0,0,0
14862,0,74,17,0,0,0,1,2,1,2,0
14863,100,267,73,54,0,1,0,2,1,2,0
14864,100,36,13,14,0,1,1,5,0,5,0
14865,70,219,98,260,0,1,1,2,6,10,0
14866,0,39,0,0,0,0,0,1,6,0,0
14867,32,113,0,0,0,0,0,2,0,0,0
14868,424,92,134,4,0,1,0,2,6,2,0
14869,0,494,113,4,1,0,1,2,1,1,0
14870,120,377,42,67,0,1,1,2,6,2,0
14871,131,98,0,0,0,1,0,0,0,0,0
14872,73,70,113,0,0,1,0,2,7,2,0
14873,105,325,73,41,0,1,1,2,0,0,0
14874,350,263,91,103,0,1,0,2,1,2,0
14875,20,167,99,87,0,1,1,2,0,0,0
14876,53,266,51,73,0,1,0,0,0,0,0
14877,35,242,33,0,0,1,0,2,3,2,0
14878,32,79,202,0,0,0,0,2,0,0,0
14879,199,166,18,44,0,1,1,2,3,5,0
14880,113,365,211,89,0,1,1,2,7,3,0
14881,141,122,71,0,0,1,0,2,1,0,0
14882,42,147,91,92,0,1,0,2,6,2,0
14883,10,33,18,3,0,1,1,1,0,2,0
14884,101,216,56,0,0,1,0,2,1,2,0
14885,67,121,37,49,0,1,0,2,6,4,0
14886,53,130,152,85,0,1,0,2,6,0,0
14887,134,108,75,0,0,1,1,4,0,0,0
14888,48,194,33,192,0,1,1,0,0,0,0
14889,131,93,10,2,0,1,1,2,7,5,0
14890,32,37,81,0,0,0,0,2,6,2,0
14891,51,242,85,27,0,1,0,2,0,2,0
14892,131,98,0,0,0,1,0,0,0,0,0
14893,32,194,0,0,0,0,0,2,0,0,0
14894,131,98,0,0,0,1,0,0,0,0,0
14895,52,266,65,23,0,1,1,2,0,0,0
14896,32,80,0,0,0,0,0,2,0,0,0
14897,98,378,70,0,0,1,1,2,0,2,0
14898,26,118,87,0,0,1,1,2,6,10,0
14899,46,136,93,7,0,1,0,2,1,2,0
14900,32,151,0,0,0,0,0,2,0,0,0
14901,48,190,87,22,0,1,1,0,0,0,0
14902,148,190,34,81,0,1,0,2,6,2,0
14903,370,89,99,0,0,1,1,1,6,2,0
14904,49,257,105,48,0,1,1,2,6,2,0
14905,70,265,46,42,0,1,0,2,6,6,0
14906,330,81,47,47,0,1,1,0,0,0,0
14907,126,84,98,20,0,1,1,2,6,2,0
14908,157,211,177,0,0,1,0,0,0,0,0
14909,182,271,68,48,0,1,0,2,0,0,0
14910,28,105,75,38,1,1,1,0,0,0,0
14911,294,195,91,0,0,1,1,2,6,0,0
14912,53,120,284,81,0,1,0,0,0,0,0
14913,99,258,85,182,0,1,1,2,3,2,0
14914,122,85,36,9,0,1,1,5,1,8,0
14915,199,115,89,61,0,1,1,2,1,10,0
14916,86,232,161,45,0,1,0,2,6,0,0
14917,0,413,179,29,0,1,1,2,6,0,0
14918,158,315,95,83,0,1,1,0,0,0,0
14919,216,197,117,17,0,1,0,2,3,10,0
14920,76,223,87,92,0,1,1,2,7,0,0
14921,98,441,97,0,0,1,1,2,0,2,0
14922,0,94,41,37,0,1,1,2,1,0,0
14923,32,24,274,0,0,0,0,2,0,0,0
14924,199,209,159,49,1,1,0,4,5,10,0
14925,151,228,78,30,0,1,1,2,6,10,0
14926,10,33,18,3,0,1,1,1,0,2,0
14927,0,47,107,19,0,0,0,2,6,2,0
14928,154,86,57,169,0,1,0,2,1,0,0
14929,32,83,0,0,0,0,0,2,0,0,0
14930,32,114,0,0,0,0,0,2,0,0,0
14931,290,275,51,0,0,1,1,2,1,0,0
14932,163,144,44,30,0,1,1,2,1,2,0
14933,176,122,42,8,0,1,0,2,6,2,0
14934,111,93,0,0,0,1,0,2,0,2,0
14935,113,26,52,9,0,1,1,0,0,0,0
14936,148,100,41,154,0,1,0,2,1,0,0
14937,10,33,18,3,0,1,1,1,0,2,0
14938,32,57,36,39,0,1,0,2,0,0,0
14939,230,77,31,18,0,1,1,2,6,0,0
14940,141,138,128,0,0,1,0,0,0,0,0
